"affy_hg_u95av2"	"entrezgene"
"40931_at"	50999
"37997_r_at"	147912
"32417_at"	1825
"37794_at"	100289678
"35330_at"	2318
"36601_at"	7414
"37735_at"	548645
"37735_at"	552891
"35311_at"	8804
"142_at"	6874
"142_at"	100302168
"263_g_at"	NA
"35119_at"	26817
"1837_at"	22800
"1838_g_at"	22800
"32827_at"	22800
"31435_at"	8756
"35119_at"	26816
"32783_at"	2199
"38258_at"	84804
"40178_at"	10009
"39966_at"	10675
"36806_at"	55503
"37996_s_at"	1760
"37997_r_at"	1760
"39302_at"	1824
"35426_at"	NA
"34994_at"	54014
"34967_at"	100131998
"770_at"	2878
"34763_at"	9126
"39546_s_at"	51406
"31553_at"	10794
"36656_at"	948
"36886_f_at"	3802
"36887_f_at"	3802
"31780_f_at"	3802
"34816_at"	57634
"34815_at"	57634
"33769_at"	9019
"40701_at"	8975
"33284_at"	4353
"33414_at"	283820
"35082_at"	7547
"37129_at"	8620
"37130_g_at"	8620
"758_at"	5739
"38489_at"	9982
"38676_at"	6782
"38677_at"	6782
"40974_at"	402055
"34606_s_at"	NA
"37130_g_at"	NA
"38452_at"	81614
"38722_at"	1291
"41350_at"	1291
"1128_s_at"	1230
"39994_at"	1230
"31700_at"	2859
"37959_at"	23163
"499_at"	8379
"169_at"	NA
"37227_at"	317
"37684_at"	11309
"39938_g_at"	729230
"39937_at"	729230
"39936_at"	729230
"40805_at"	26037
"35051_at"	765
"36365_at"	7225
"36177_at"	7247
"34606_s_at"	11016
"34605_at"	11016
"37129_at"	11016
"32621_at"	1810
"211_at"	1810
"37735_at"	2790
"32473_at"	3742
"2068_s_at"	1870
"35240_at"	84942
"589_at"	6715
"37043_at"	3399
"31924_at"	55811
"39711_at"	5589
"39234_at"	NA
"35298_at"	8664
"34339_at"	80777
"34340_at"	80777
"33225_at"	50626
"33224_at"	50626
"41285_at"	3632
"40500_at"	65009
"34131_at"	23657
"41178_at"	6135
"468_at"	2258
"36232_at"	2258
"34739_at"	54874
"34761_r_at"	8754
"40739_at"	762
"34362_at"	6518
"36935_at"	5921
"1675_at"	5921
"35464_at"	3589
"33800_at"	115
"38327_at"	6490
"38744_at"	7979
"639_s_at"	6924
"32050_r_at"	6924
"33979_at"	6037
"32768_at"	81550
"737_at"	NA
"35896_at"	NA
"736_f_at"	NA
"38119_at"	2995
"35144_at"	23264
"33460_at"	5028
"39342_at"	4141
"37006_at"	3512
"36506_at"	10142
"1820_g_at"	5912
"1821_at"	5912
"31696_at"	5912
"40764_at"	2806
"36493_at"	4046
"31492_at"	27335
"35878_at"	22834
"667_at"	554
"34498_at"	8875
"31846_at"	29984
"37683_at"	9100
"36513_at"	8076
"33346_r_at"	7283
"38606_at"	6999
"41117_s_at"	9351
"39158_at"	100616483
"33660_at"	NA
"38182_at"	246126
"40434_at"	5420
"41470_at"	8842
"39068_at"	5528
"34513_at"	7253
"34515_g_at"	7253
"32471_at"	7253
"34514_at"	7253
"36812_at"	8412
"37564_at"	25988
"38227_at"	4286
"38228_g_at"	4286
"39745_at"	4976
"40034_r_at"	8578
"36738_at"	23639
"41582_at"	10677
"32493_at"	7008
"36614_at"	3309
"39614_at"	23255
"39566_at"	1139
"36986_at"	11313
"31882_at"	9136
"31385_at"	6158
"39286_at"	10766
"34066_at"	9563
"37530_s_at"	5649
"37691_at"	4207
"37691_at"	729991
"754_s_at"	NA
"36724_s_at"	1234
"37000_at"	25874
"34314_at"	6240
"34619_at"	1823
"37938_at"	30836
"35985_at"	11217
"35985_at"	445815
"40864_at"	5879
"2050_s_at"	5879
"40975_s_at"	24144
"41259_at"	51491
"1831_at"	653
"200_at"	653
"40184_at"	1452
"31418_at"	NA
"33163_r_at"	2730
"41754_at"	10128
"40879_at"	23299
"36592_at"	5245
"33939_at"	3736
"41701_at"	729
"1614_s_at"	84669
"1263_at"	3562
"1878_g_at"	2067
"1902_at"	2067
"36519_at"	2067
"38971_r_at"	10318
"38970_s_at"	10318
"37880_at"	189
"32149_at"	4477
"310_s_at"	4137
"113_i_at"	4137
"38629_at"	4137
"331_at"	4137
"41693_r_at"	54677
"39547_at"	NA
"36766_at"	6036
"33062_at"	147694
"31598_s_at"	2582
"32194_at"	10153
"229_at"	10153
"40963_at"	24
"594_s_at"	1457
"36235_at"	1457
"40258_at"	1457
"41651_at"	23325
"36437_s_at"	10048
"38527_at"	NA
"160044_g_at"	50
"39154_at"	10912
"36014_at"	57211
"38908_s_at"	5980
"32134_at"	26136
"35979_at"	9150
"39706_at"	8895
"854_at"	640
"452_at"	6599
"40810_at"	6599
"35326_at"	10897
"33582_s_at"	27303
"33581_at"	27303
"40881_at"	47
"39624_at"	1241
"37847_at"	10083
"35083_at"	2512
"40580_r_at"	5763
"381_s_at"	5293
"33627_at"	5293
"33628_g_at"	5293
"32121_at"	5293
"39827_at"	54541
"33380_at"	11044
"34981_at"	3741
"1538_s_at"	3558
"34021_at"	3558
"31911_at"	9087
"33448_at"	6692
"34211_at"	55578
"32677_at"	9084
"32677_at"	353513
"1485_at"	2045
"35711_at"	27165
"39916_r_at"	6209
"41627_at"	6388
"36439_at"	9706
"39776_at"	9706
"34460_at"	9256
"40645_at"	2932
"1253_at"	2932
"31590_g_at"	NA
"32221_at"	28973
"38425_at"	3155
"32665_at"	5495
"40300_g_at"	23432
"40301_at"	23432
"40299_at"	23432
"35172_at"	8459
"459_s_at"	274
"32238_at"	274
"35041_at"	4908
"32175_at"	NA
"31644_at"	NA
"38197_at"	3792
"37829_at"	2620
"40227_at"	131566
"36849_at"	9411
"37721_at"	1725
"37722_s_at"	1725
"33770_at"	10613
"36219_at"	10613
"41814_at"	2517
"33035_at"	261726
"36915_at"	1519
"1854_at"	4605
"38775_at"	4035
"37878_at"	135138
"38269_at"	25865
"32930_f_at"	22829
"35185_at"	2173
"35834_at"	563
"32436_at"	6157
"38187_at"	9
"36771_at"	1269
"39878_at"	5101
"34492_at"	375035
"33385_g_at"	831
"41257_at"	831
"33384_at"	831
"39670_at"	10039
"37560_at"	25992
"32530_at"	10971
"409_at"	10971
"33449_at"	5688
"39586_at"	1828
"32336_at"	226
"32182_at"	23012
"38085_at"	NA
"33522_at"	434
"33345_at"	3797
"36702_at"	9095
"34878_at"	10051
"35467_g_at"	54788
"35466_at"	54788
"35468_at"	54788
"39174_at"	8031
"41841_at"	8019
"31674_s_at"	8019
"37947_at"	8019
"31509_at"	6137
"31509_at"	606500
"31495_at"	6846
"31496_g_at"	6846
"1400_at"	1437
"1401_g_at"	1437
"1397_at"	4296
"1398_g_at"	4296
"33994_g_at"	4637
"33993_at"	4637
"36886_f_at"	3809
"40821_at"	191
"39307_s_at"	1212
"32523_at"	1212
"32522_f_at"	1212
"39308_r_at"	1212
"39652_at"	6375
"31496_g_at"	6375
"40182_s_at"	10498
"36945_at"	10961
"38085_at"	11335
"38084_at"	11335
"35556_at"	2158
"1097_s_at"	1236
"38057_at"	1805
"38059_g_at"	1805
"32196_at"	55832
"31359_at"	4729
"34893_at"	4729
"38384_at"	2618
"31825_at"	3053
"570_at"	5971
"33426_at"	1114
"41498_at"	22883
"40802_at"	26130
"40801_at"	26130
"41258_at"	155400
"41258_at"	260294
"36735_f_at"	727787
"1673_at"	4804
"40616_at"	8669
"37038_at"	5825
"37669_s_at"	481
"33593_at"	9426
"33593_at"	203611
"41156_g_at"	1495
"41155_at"	1495
"2069_s_at"	1495
"2085_s_at"	1495
"41154_r_at"	1495
"41153_f_at"	1495
"36789_f_at"	10990
"33593_at"	9085
"33593_at"	253175
"35381_at"	51750
"AFFX-HUMGAPDH/M33197_M_at"	NA
"AFFX-HUMGAPDH/M33197_5_at"	NA
"33150_at"	57050
"34241_at"	2626
"40278_at"	NA
"38016_at"	3184
"39683_at"	1414
"40842_at"	6626
"34544_at"	NA
"32881_at"	92558
"33530_at"	1088
"37814_g_at"	317781
"36077_at"	11020
"36076_g_at"	11020
"36075_at"	11020
"36187_at"	6050
"35425_at"	8538
"36931_at"	6876
"39055_at"	6717
"39623_at"	4693
"37559_at"	130916
"39362_r_at"	7105
"39361_f_at"	7105
"34802_at"	1292
"32098_at"	1292
"35208_at"	23253
"33904_at"	1365
"37858_at"	8292
"39950_at"	10924
"35276_at"	1364
"35276_at"	100996451
"36934_at"	51526
"31988_at"	11248
"41713_at"	7586
"36340_at"	7586
"33940_at"	54435
"31979_at"	5210
"40088_at"	8204
"38025_r_at"	22902
"38024_at"	22902
"38403_at"	3920
"38402_at"	3920
"41412_at"	27254
"35347_at"	30008
"36848_r_at"	NA
"36543_at"	2152
"35774_r_at"	4713
"35773_i_at"	4713
"33632_g_at"	10907
"33631_at"	10907
"36898_r_at"	5558
"122_at"	5558
"36898_r_at"	100996481
"122_at"	100996481
"39165_at"	23479
"31796_at"	10749
"35941_f_at"	10749
"340_at"	4148
"35964_at"	4148
"40098_at"	10938
"40068_at"	6811
"40467_at"	6392
"34978_g_at"	27036
"34977_at"	27036
"33360_at"	22992
"39171_at"	56998
"32088_at"	8548
"39050_at"	NA
"31559_at"	9058
"36737_at"	1413
"357_at"	10059
"41201_at"	10059
"37299_at"	2997
"36785_at"	3315
"41753_at"	81
"39423_f_at"	8405
"38876_at"	140462
"33828_at"	6605
"38349_at"	83737
"39602_at"	25924
"306_s_at"	3150
"37747_at"	308
"40857_f_at"	5671
"32501_at"	57821
"40652_at"	23178
"35682_at"	56829
"37189_at"	5372
"1453_at"	4087
"1928_s_at"	4087
"36776_at"	3902
"33770_at"	1147
"548_s_at"	6850
"1630_s_at"	6850
"36885_at"	6850
"37211_at"	622
"32435_at"	NA
"36646_at"	80350
"35122_at"	80350
"32658_at"	6293
"35248_at"	10560
"38984_at"	9581
"39759_at"	9444
"39760_at"	9444
"1885_at"	2071
"31903_at"	26039
"33600_at"	10750
"805_at"	10750
"37948_at"	528
"39649_at"	393
"41106_at"	3783
"35517_at"	920
"1146_at"	920
"41087_at"	1749
"798_at"	5557
"36400_at"	5557
"39271_at"	NA
"39272_g_at"	NA
"40615_at"	80208
"37030_at"	23197
"34390_at"	8974
"41670_at"	27351
"31486_s_at"	4330
"37283_at"	4330
"36286_at"	100506070
"35495_at"	2957
"313_at"	2957
"37395_at"	9296
"40162_s_at"	1311
"41659_at"	6830
"35452_at"	54581
"40325_at"	4913
"894_g_at"	27338
"893_at"	27338
"40619_at"	27338
"35245_at"	2153
"40312_at"	1602
"353_at"	23760
"37736_at"	5110
"37738_g_at"	5110
"37737_at"	5110
"40141_at"	8450
"40849_s_at"	10488
"38912_at"	10
"31336_at"	388567
"41622_r_at"	10781
"41621_i_at"	10781
"1165_at"	3606
"37476_at"	57786
"37476_at"	389458
"37476_at"	100533952
"36722_s_at"	3172
"36721_s_at"	3172
"36723_at"	3172
"37613_at"	5816
"37614_g_at"	5816
"34361_at"	9159
"35761_at"	60496
"35948_at"	3680
"1508_at"	3680
"339_at"	858
"32512_at"	4741
"36465_at"	3663
"478_g_at"	3663
"477_at"	3663
"33180_at"	153743
"39045_at"	79602
"36048_at"	24149
"33441_at"	6988
"36802_at"	945
"38895_i_at"	4689
"38893_at"	4689
"38894_g_at"	4689
"38471_r_at"	10513
"38470_i_at"	10513
"35794_at"	23362
"34185_at"	57060
"415_at"	1399
"35301_at"	1399
"33524_at"	1399
"35360_at"	10367
"35828_at"	1397
"33884_s_at"	10277
"41339_at"	10277
"37637_at"	5998
"40953_at"	1266
"1451_s_at"	10631
"1386_at"	5780
"39358_at"	9612
"39359_s_at"	9612
"41540_at"	5510
"33271_r_at"	1657
"33270_i_at"	1657
"36254_at"	6863
"38035_at"	9107
"38868_at"	2204
"35210_at"	9851
"40541_at"	445
"33251_at"	23023
"37850_at"	57185
"AFFX-HUMGAPDH/M33197_3_st"	25900
"36030_at"	25900
"AFFX-HUMGAPDH/M33197_M_st"	25900
"39482_at"	25900
"AFFX-HUMGAPDH/M33197_5_st"	25900
"39271_at"	8190
"34326_at"	1315
"40664_at"	577
"37837_at"	22850
"1129_at"	2636
"33392_at"	26100
"37563_at"	9901
"40366_at"	6403
"1445_at"	9034
"37212_at"	6668
"177_at"	5337
"39255_at"	5624
"36669_at"	2354
"40183_at"	78992
"32301_at"	2977
"32302_g_at"	2977
"33776_at"	100527978
"39709_at"	6415
"36952_at"	3030
"37685_at"	8301
"33776_at"	25950
"1565_s_at"	2885
"33855_at"	2885
"32766_at"	2547
"39837_s_at"	168544
"38683_s_at"	54882
"38683_s_at"	404734
"39161_at"	64149
"41198_at"	2896
"38536_at"	9824
"405_at"	6256
"32800_at"	6256
"41447_at"	22856
"34758_at"	8893
"34184_at"	10297
"37805_at"	27286
"41077_at"	643641
"34686_at"	108
"41696_at"	79017
"41202_s_at"	10106
"40681_at"	9358
"1488_at"	5796
"31912_at"	8928
"607_s_at"	7450
"37583_at"	8284
"35364_at"	8883
"33287_at"	51490
"41737_at"	10250
"34754_at"	55732
"35317_at"	10724
"1086_at"	1439
"37494_at"	1439
"37493_at"	1439
"40357_at"	3624
"1203_at"	3624
"33693_at"	1830
"40667_at"	923
"40668_s_at"	923
"31785_f_at"	NA
"36628_at"	10928
"38056_at"	9772
"34237_at"	10767
"41806_at"	2247
"1828_s_at"	2247
"1593_at"	2247
"39638_at"	7023
"40118_at"	7551
"41567_at"	6939
"1777_at"	9610
"1778_g_at"	9610
"39532_at"	9610
"34497_at"	9014
"37541_at"	6404
"31469_s_at"	9711
"31802_at"	9711
"37781_at"	9379
"31405_at"	4544
"37745_s_at"	6764
"37746_r_at"	6764
"40018_at"	9818
"36671_at"	440
"325_s_at"	5304
"41094_at"	5304
"39061_at"	684
"32444_at"	155066
"34060_g_at"	5820
"34061_at"	5820
"34059_at"	5820
"34060_g_at"	100302185
"34061_at"	100302185
"34059_at"	100302185
"39665_at"	2743
"36798_g_at"	6693
"36796_at"	6693
"34371_at"	9989
"33532_at"	8092
"40990_at"	10098
"34924_at"	23095
"39008_at"	1356
"32550_r_at"	NA
"1807_g_at"	4168
"1806_at"	4168
"36731_g_at"	89845
"36730_at"	89845
"36732_at"	89845
"34848_at"	2222
"37007_at"	10955
"36382_at"	9182
"31652_at"	22989
"39656_at"	9628
"38220_at"	1806
"33998_at"	4922
"39019_at"	9741
"33468_at"	1829
"41478_at"	23331
"33891_at"	25932
"37126_at"	6737
"40215_at"	7357
"33473_at"	NA
"41142_at"	5019
"32323_at"	7200
"36240_at"	2889
"41179_at"	22838
"32401_at"	4902
"40408_at"	833
"33374_at"	717
"32295_at"	10255
"41633_at"	26168
"35010_at"	80862
"35010_at"	100507399
"39720_g_at"	7784
"39719_at"	7784
"245_at"	6402
"41746_at"	4809
"41845_at"	1406
"34450_at"	2984
"761_g_at"	8445
"760_at"	8445
"40604_at"	8445
"33223_at"	23031
"36123_at"	7263
"32484_at"	1238
"40746_at"	2891
"31504_at"	3069
"41725_at"	1455
"447_g_at"	1455
"446_at"	1455
"37808_at"	51375
"34265_at"	6447
"41459_at"	7174
"37101_at"	25855
"37102_at"	25855
"34148_at"	6496
"1021_at"	3458
"1611_s_at"	3458
"40702_at"	3458
"34376_at"	11142
"32777_at"	7485
"34045_at"	196993
"32365_at"	338645
"37978_at"	23475
"1214_s_at"	3456
"38447_at"	156
"37534_at"	1525
"33969_at"	3467
"1435_f_at"	3452
"1540_f_at"	3452
"31735_at"	80316
"427_f_at"	3441
"1580_f_at"	3441
"36992_at"	7295
"35508_at"	11021
"37833_at"	866
"34150_at"	25834
"39221_at"	10288
"41740_at"	403
"36544_at"	403
"37107_at"	8493
"39138_g_at"	4798
"39137_at"	4798
"33727_r_at"	NA
"35381_at"	NA
"40411_at"	23054
"265_s_at"	6401
"39397_at"	7026
"40686_at"	4828
"31463_s_at"	664709
"31463_s_at"	728643
"37146_at"	23130
"32899_s_at"	6095
"39725_at"	NA
"37942_at"	27239
"35723_at"	4521
"31878_at"	10061
"36963_at"	5226
"36581_at"	2617
"36582_g_at"	2617
"40390_at"	10993
"35368_at"	7756
"41714_at"	9890
"36290_s_at"	2528
"36289_f_at"	2528
"39993_at"	5277
"221_s_at"	5277
"36124_at"	4357
"34604_at"	6532
"35812_at"	23534
"35813_at"	23534
"35677_at"	92342
"38813_at"	7249
"40906_at"	146542
"34201_at"	10294
"32252_at"	7276
"40196_at"	10217
"1842_at"	1649
"39420_at"	1649
"33342_at"	10073
"36603_at"	10985
"36015_at"	378708
"36016_at"	378708
"36015_at"	100526739
"36016_at"	100526739
"32891_at"	5581
"417_at"	5581
"41329_at"	57147
"106_at"	864
"40858_at"	5669
"39474_s_at"	26585
"37149_s_at"	4057
"41324_g_at"	55846
"41323_at"	55846
"41324_g_at"	100507424
"41323_at"	100507424
"37410_at"	6837
"34316_at"	6210
"34317_g_at"	6210
"38848_at"	653808
"37469_at"	9735
"33968_at"	7681
"508_at"	6827
"36016_at"	1325
"36073_at"	4692
"36119_at"	857
"466_at"	NA
"35615_at"	NA
"32047_at"	1676
"41036_at"	79734
"34472_at"	8323
"35017_f_at"	3137
"38154_at"	3840
"40633_at"	22894
"33744_at"	50628
"39097_at"	6651
"39096_at"	6651
"37616_at"	549
"38127_at"	6382
"40779_at"	22920
"34813_at"	1964
"34278_at"	1964
"663_at"	1964
"34813_at"	101060318
"34278_at"	101060318
"663_at"	101060318
"38540_at"	22808
"40718_at"	1521
"32792_at"	25949
"41206_r_at"	NA
"39314_at"	93
"34842_at"	6638
"34842_at"	8926
"33760_at"	5195
"1815_g_at"	7048
"1814_at"	7048
"824_at"	9446
"41654_at"	100
"907_at"	100
"1792_g_at"	1017
"1833_at"	1017
"37393_at"	3280
"37517_at"	23108
"33959_at"	NA
"40689_at"	6400
"36094_at"	7140
"34040_s_at"	9437
"34039_at"	9437
"35254_at"	10906
"39972_at"	2840
"36781_at"	5265
"38299_at"	3569
"35758_at"	10856
"1484_at"	1006
"37289_at"	1006
"37290_at"	1006
"1609_g_at"	4233
"35684_at"	4233
"1812_s_at"	4233
"37752_at"	1977
"456_at"	6604
"32565_at"	6604
"883_s_at"	5292
"1779_s_at"	5292
"32552_at"	5950
"35753_at"	10594
"35898_at"	8839
"40334_at"	1478
"36366_at"	9331
"38371_at"	5682
"1022_f_at"	3444
"427_f_at"	3444
"1580_f_at"	3444
"38155_at"	5001
"427_f_at"	3446
"1580_f_at"	3446
"1075_f_at"	3449
"36290_s_at"	2525
"38495_s_at"	2525
"427_f_at"	3451
"40368_r_at"	1370
"249_at"	4776
"37369_s_at"	4776
"37370_i_at"	4776
"37368_at"	4776
"32415_at"	3442
"1540_f_at"	3442
"37361_at"	9158
"38674_at"	55958
"40783_s_at"	NA
"1389_at"	4311
"1541_f_at"	3443
"40159_r_at"	654816
"38253_at"	178
"38252_s_at"	178
"36091_at"	8935
"40126_at"	5396
"1912_s_at"	324
"36182_at"	324
"35433_s_at"	324
"32973_s_at"	27035
"32972_at"	27035
"35032_at"	5146
"36701_at"	10690
"32008_at"	10690
"32259_at"	2145
"577_at"	4192
"38124_at"	4192
"38003_s_at"	4192
"36974_at"	9491
"951_at"	9491
"31621_s_at"	2006
"39098_at"	2006
"35765_at"	10139
"38230_at"	2034
"34067_at"	164656
"32324_at"	7529
"31844_at"	3081
"1791_s_at"	3440
"33199_at"	51761
"34778_at"	131578
"39139_at"	23478
"40097_at"	9086
"40281_at"	4735
"38072_at"	57035
"41303_r_at"	57035
"37351_at"	7378
"34817_s_at"	11273
"41565_at"	11273
"38667_at"	51031
"32270_g_at"	9223
"150_at"	9223
"32268_at"	9223
"32270_g_at"	151877
"150_at"	151877
"32268_at"	151877
"34633_s_at"	2814
"34632_r_at"	2814
"37887_at"	11200
"36881_at"	2109
"38896_at"	30000
"33371_s_at"	11031
"33372_at"	11031
"1958_at"	2277
"33407_at"	22982
"33408_at"	22982
"35237_at"	81578
"34857_at"	79572
"33950_g_at"	1395
"33948_at"	1395
"344_s_at"	1267
"612_s_at"	1267
"35854_at"	6571
"36632_at"	11216
"35971_at"	11216
"36633_at"	11216
"33229_at"	6197
"865_at"	6197
"33726_at"	5433
"523_s_at"	6822
"40665_at"	2328
"37269_at"	8216
"1906_at"	79109
"36039_s_at"	6450
"36040_at"	6450
"41542_at"	7763
"39020_at"	10572
"32241_at"	23435
"31647_at"	11131
"40051_at"	9697
"40279_at"	9686
"36859_at"	8382
"32610_at"	8572
"33768_at"	1762
"39741_at"	3032
"32391_g_at"	NA
"32390_at"	NA
"35724_at"	8544
"41009_at"	63982
"37544_at"	4783
"38786_at"	79987
"35630_at"	3993
"1666_at"	3439
"1614_s_at"	9098
"1613_s_at"	9098
"34677_f_at"	9098
"31526_f_at"	9098
"33043_at"	9098
"40138_at"	10980
"34128_at"	10317
"236_at"	2775
"34698_at"	2775
"34138_at"	2775
"34935_at"	2327
"38208_at"	23443
"32235_at"	23295
"36551_at"	91298
"32333_at"	256051
"38150_at"	4507
"37515_at"	10747
"37514_s_at"	10747
"36175_s_at"	3097
"40056_at"	10237
"38801_at"	9218
"40576_f_at"	9987
"37218_at"	10950
"388_at"	5296
"34197_at"	5296
"31883_at"	4552
"37165_f_at"	6007
"31439_f_at"	6007
"37164_at"	6007
"35359_at"	23369
"34530_at"	729678
"37979_at"	10413
"32595_at"	2926
"241_g_at"	6723
"240_at"	6723
"32375_at"	56145
"31806_at"	2326
"40102_at"	9885
"35510_at"	6334
"40673_at"	36
"34690_at"	6601
"453_at"	6601
"40556_at"	5954
"40556_at"	440034
"38713_at"	6721
"33828_at"	125113
"33796_at"	10124
"1510_g_at"	4325
"1509_at"	4325
"40759_at"	4325
"39293_at"	8706
"41800_s_at"	7266
"33618_at"	7266
"36002_at"	22878
"1393_at"	4951
"33472_at"	2329
"36121_at"	22905
"36121_at"	79999
"36121_at"	100874309
"34088_at"	11247
"40105_at"	4594
"34407_at"	5919
"36763_at"	7476
"1886_at"	7476
"1887_g_at"	7476
"36649_at"	5394
"34645_at"	6188
"31601_s_at"	NA
"35188_at"	9855
"31853_at"	8726
"39879_s_at"	51326
"39879_s_at"	100294341
"39879_s_at"	100506084
"39879_s_at"	100996709
"40750_at"	5141
"666_at"	5141
"37551_at"	9640
"212_at"	4920
"38512_r_at"	1995
"37819_at"	56890
"37050_r_at"	10953
"37048_at"	10953
"37049_g_at"	10953
"33707_at"	8605
"41028_at"	6263
"40488_at"	1756
"39067_at"	4201
"36474_at"	23376
"37678_at"	25805
"33243_at"	25816
"1818_at"	23433
"40555_at"	23433
"34593_g_at"	NA
"31538_at"	6175
"33651_at"	343
"34082_at"	54434
"36290_s_at"	2527
"33099_at"	2527
"36289_f_at"	2527
"40160_at"	NA
"35022_at"	6660
"39025_at"	54543
"36562_at"	9811
"1464_at"	619552
"776_at"	5281
"36290_s_at"	NA
"33099_at"	NA
"36289_f_at"	NA
"34842_at"	91380
"34842_at"	347746
"32508_at"	23215
"36178_at"	6472
"34505_at"	57538
"35697_at"	5805
"39973_at"	10536
"37551_at"	NA
"39707_at"	9110
"34316_at"	23204
"36572_r_at"	23204
"110_at"	1464
"38004_at"	1464
"37691_at"	100271849
"32579_at"	6597
"35522_at"	10846
"38770_at"	8038
"38769_at"	8038
"35095_r_at"	11026
"35094_f_at"	11026
"697_f_at"	3972
"35378_at"	3972
"37862_at"	1629
"32428_at"	100996822
"1122_f_at"	1082
"1152_i_at"	1082
"1153_f_at"	1082
"1122_f_at"	93659
"1152_i_at"	93659
"1153_f_at"	93659
"1122_f_at"	94115
"1152_i_at"	94115
"1153_f_at"	94115
"37587_at"	5957
"38679_g_at"	NA
"37977_at"	113878
"2070_i_at"	5599
"2071_s_at"	5599
"34006_s_at"	5599
"37536_at"	9308
"34853_at"	23768
"34853_at"	100506718
"36294_at"	6789
"40909_at"	285282
"31879_at"	8939
"1365_at"	3560
"32669_at"	9655
"35154_at"	55643
"35155_at"	55643
"40139_at"	2475
"267_at"	2475
"1713_s_at"	1029
"39426_at"	10915
"376_at"	10512
"377_g_at"	10512
"39107_at"	4047
"39108_at"	4047
"31601_s_at"	378948
"35195_at"	8634
"962_at"	660
"40104_at"	10494
"399_at"	10494
"1122_f_at"	NA
"1153_f_at"	NA
"40897_at"	5145
"1122_f_at"	114335
"1153_f_at"	114335
"1122_f_at"	114336
"1153_f_at"	114336
"37156_at"	2115
"37055_at"	2115
"38727_at"	90411
"33140_at"	11041
"39272_g_at"	53916
"32191_at"	7703
"32192_g_at"	7703
"36476_at"	10902
"32655_s_at"	10902
"32654_g_at"	10902
"40377_at"	9904
"40581_at"	7204
"40792_s_at"	7204
"33387_at"	8522
"394_at"	642
"37700_at"	642
"34782_at"	3720
"1979_s_at"	4839
"1239_s_at"	835
"34449_at"	835
"34448_s_at"	835
"1240_at"	835
"39661_s_at"	3177
"40643_at"	3674
"40644_g_at"	3674
"41384_at"	8767
"40403_at"	4653
"37121_at"	4818
"35457_at"	9607
"38777_at"	517
"38226_at"	55174
"31931_f_at"	6006
"37165_f_at"	6006
"31439_f_at"	6006
"31930_f_at"	6006
"33444_at"	4077
"947_at"	4176
"507_s_at"	1998
"36818_at"	8674
"37119_at"	8674
"40320_at"	8556
"37518_at"	NA
"36000_at"	1388
"35615_at"	23246
"33936_at"	2581
"37413_at"	1800
"39510_r_at"	27250
"39510_r_at"	100616113
"1717_s_at"	330
"33351_at"	10289
"39912_at"	9394
"38462_at"	4698
"38767_at"	10252
"35355_at"	22907
"36330_at"	883
"36691_at"	883
"36012_at"	10464
"31324_at"	NA
"622_at"	84084
"622_at"	150786
"34507_s_at"	22853
"34508_r_at"	22853
"31983_at"	2018
"39849_at"	3787
"34636_at"	246
"32960_at"	6608
"35656_at"	6049
"32109_at"	NA
"37576_at"	5121
"925_at"	5296
"39728_at"	5296
"34370_at"	372
"32262_at"	51603
"38396_at"	4131
"39531_at"	4131
"41373_s_at"	4131
"35604_at"	9941
"33057_g_at"	9941
"33056_at"	9941
"1221_at"	5869
"37362_at"	5869
"37840_at"	1259
"41469_at"	5266
"925_at"	10437
"39728_at"	10437
"32402_s_at"	8189
"36746_s_at"	799
"32953_at"	921
"36751_at"	8786
"32760_at"	6406
"892_at"	4071
"41531_at"	4071
"35322_at"	9817
"36699_at"	1826
"33259_at"	6407
"38608_at"	3963
"38608_at"	653499
"38708_at"	NA
"1839_at"	NA
"1840_g_at"	NA
"35605_at"	10218
"356_at"	3835
"201_s_at"	567
"428_s_at"	567
"34644_at"	567
"32586_at"	23185
"39703_at"	7403
"37882_at"	2960
"39404_s_at"	5976
"36093_at"	283450
"583_s_at"	7412
"41433_at"	7412
"34418_at"	22866
"36578_at"	329
"39216_at"	NA
"34715_at"	2305
"41860_at"	93081
"1112_g_at"	4684
"1566_at"	4684
"38243_at"	4684
"41289_at"	4684
"1111_at"	4684
"36641_at"	830
"34718_at"	3480
"1335_at"	3480
"31335_at"	3480
"41107_at"	9751
"40391_at"	6583
"32275_at"	6590
"39671_at"	26052
"37926_at"	688
"40713_at"	10725
"36526_at"	2135
"38359_at"	10235
"38361_g_at"	10235
"38360_at"	10235
"31545_at"	6222
"37585_at"	6627
"1857_at"	4092
"31601_s_at"	5940
"38869_at"	23007
"40677_at"	29903
"32925_at"	8785
"38405_at"	8087
"41554_at"	734
"40873_at"	1857
"37041_at"	23192
"37163_at"	25841
"40367_at"	650
"1113_at"	650
"34129_at"	9515
"1500_at"	7490
"1684_s_at"	7490
"38570_at"	3112
"35891_at"	54363
"37114_at"	463
"1029_s_at"	7294
"33490_at"	7294
"1600_at"	7294
"34584_at"	7596
"36607_at"	4668
"502_s_at"	3198
"37092_at"	9752
"1590_s_at"	3265
"35701_at"	3265
"38130_s_at"	2713
"33901_at"	2030
"36066_at"	23382
"37080_at"	5279
"751_at"	5279
"37080_at"	100505991
"751_at"	100505991
"36981_at"	NA
"635_s_at"	5526
"1564_at"	207
"35093_at"	9127
"40289_at"	8774
