"affy_hg_u133_plus_2"	"entrezgene"
"229269_x_at"	170463
"229270_x_at"	170463
"219784_at"	NA
"219785_s_at"	NA
"235836_at"	439921
"227326_at"	439921
"212509_s_at"	439921
"228782_at"	117156
"228888_at"	342667
"223657_at"	84734
"207142_at"	3760
"207141_s_at"	3760
"233059_at"	3760
"1559716_at"	125476
"229582_at"	125476
"222352_at"	79791
"224162_s_at"	79791
"236873_at"	79791
"219960_s_at"	51377
"220083_x_at"	51377
"206813_at"	1489
"221834_at"	83752
"223099_s_at"	83752
"223098_s_at"	83752
"229663_at"	83752
"221833_at"	83752
"221834_at"	100507577
"223099_s_at"	100507577
"223098_s_at"	100507577
"229663_at"	100507577
"221833_at"	100507577
"244641_at"	115416
"226386_at"	115416
"226385_s_at"	115416
"243173_at"	164633
"234796_at"	164633
"235308_at"	26137
"205383_s_at"	26137
"244581_at"	26137
"222357_at"	26137
"218752_at"	55954
"217207_s_at"	10917
"219848_s_at"	9668
"228142_at"	29796
"218190_s_at"	29796
"207545_s_at"	8650
"209073_s_at"	8650
"236930_at"	8650
"230462_at"	8650
"239482_x_at"	7562
"207562_at"	1609
"226605_at"	1609
"226589_at"	201931
"1555790_a_at"	201931
"239845_at"	81631
"208786_s_at"	81631
"208785_s_at"	81631
"1554195_a_at"	389336
"221327_s_at"	2652
"221327_s_at"	728458
"221327_s_at"	101060233
"204890_s_at"	3932
"204891_s_at"	3932
"225604_s_at"	152007
"225602_at"	152007
"213050_at"	23242
"1552496_a_at"	23242
"238298_at"	100507058
"204622_x_at"	4929
"204621_s_at"	4929
"216248_s_at"	4929
"235739_at"	4929
"233141_s_at"	54879
"1552739_s_at"	54879
"219964_at"	54879
"1552738_a_at"	54879
"230079_at"	54879
"218769_s_at"	57763
"208391_s_at"	2740
"208390_s_at"	2740
"211232_x_at"	2740
"208400_at"	2740
"208401_s_at"	2740
"206242_at"	9032
"1552885_a_at"	157848
"1552884_at"	157848
"202080_s_at"	22906
"202079_s_at"	22906
"201283_s_at"	22906
"214924_s_at"	22906
"226013_at"	22906
"1557103_a_at"	114783
"220058_at"	79018
"228452_at"	79018
"226602_s_at"	613
"217223_s_at"	613
"202315_s_at"	613
"205759_s_at"	6820
"204070_at"	5920
"205504_at"	695
"204395_s_at"	2869
"204396_s_at"	2869
"203819_s_at"	10643
"216493_s_at"	10643
"203820_s_at"	10643
"1569033_at"	10643
"225314_at"	132299
"215684_s_at"	84164
"218827_s_at"	55125
"223221_at"	6341
"201209_at"	3065
"206395_at"	1608
"242319_at"	1608
"219157_at"	11275
"228434_at"	153579
"1553279_at"	153579
"211813_x_at"	1634
"211896_s_at"	1634
"209335_at"	1634
"201893_x_at"	1634
"242605_at"	1634
"234104_at"	1634
"240556_at"	1634
"220062_s_at"	51438
"1556209_at"	9976
"209732_at"	9976
"229241_at"	197257
"210438_x_at"	6738
"212852_s_at"	6738
"212839_s_at"	6738
"213027_at"	6738
"207520_at"	6738
"210939_s_at"	2911
"207299_s_at"	2911
"210940_s_at"	2911
"221314_at"	2661
"209930_s_at"	4778
"210007_s_at"	2820
"225447_at"	2820
"211613_s_at"	2820
"217937_s_at"	51564
"236326_at"	51564
"200644_at"	65108
"229700_at"	NA
"204271_s_at"	1910
"204273_at"	1910
"206701_x_at"	1910
"1552395_at"	81629
"221122_at"	54979
"203847_s_at"	10270
"203848_at"	10270
"242961_x_at"	23586
"222793_at"	23586
"218943_s_at"	23586
"235110_at"	11145
"209581_at"	11145
"1556560_a_at"	100128071
"228451_at"	100128071
"1553084_at"	147323
"224169_at"	10886
"1557795_s_at"	4916
"206462_s_at"	4916
"217033_x_at"	4916
"215115_x_at"	4916
"217377_x_at"	4916
"213960_at"	4916
"215311_at"	4916
"215025_at"	4916
"228849_at"	4916
"220182_at"	79085
"226010_at"	79085
"206688_s_at"	10898
"215427_s_at"	23174
"212655_at"	23174
"202505_at"	6629
"222741_s_at"	55776
"218784_s_at"	55776
"219933_at"	51022
"227860_at"	56265
"208374_s_at"	829
"1558769_s_at"	25981
"1558768_at"	25981
"239059_at"	25981
"228111_s_at"	25981
"232005_at"	25981
"201568_at"	27089
"208961_s_at"	1316
"208960_s_at"	1316
"1555832_s_at"	1316
"224606_at"	1316
"211610_at"	1316
"226782_at"	253512
"238171_at"	253512
"229828_at"	79577
"218578_at"	79577
"235196_at"	79577
"232110_at"	11227
"236129_at"	11227
"229555_at"	11227
"237183_at"	11227
"242766_at"	NA
"209049_s_at"	23613
"209048_s_at"	23613
"214795_at"	23613
"207130_at"	23613
"1553651_at"	162681
"1553652_a_at"	162681
"229442_at"	162681
"244324_at"	162681
"220312_at"	54854
"213669_at"	23149
"240175_at"	8645
"219615_s_at"	8645
"201335_s_at"	23365
"201333_s_at"	23365
"1555498_at"	23365
"201334_s_at"	23365
"234129_at"	23365
"1559833_at"	23365
"239223_s_at"	84961
"235089_at"	84961
"239224_at"	84961
"229870_at"	NA
"203252_at"	10263
"208147_s_at"	1558
"1555265_at"	150000
"233371_at"	150000
"1552583_s_at"	150000
"1552582_at"	150000
"222200_s_at"	55108
"218004_at"	55108
"208678_at"	529
"210121_at"	8707
"217452_s_at"	8707
"231911_at"	57471
"209462_at"	333
"1555220_a_at"	83592
"223856_at"	83592
"244393_x_at"	83592
"218520_at"	29110
"221236_s_at"	81551
"236812_at"	81551
"203267_s_at"	1819
"203268_s_at"	1819
"223355_at"	56052
"236626_at"	56052
"223355_at"	100507589
"236626_at"	100507589
"242259_at"	148109
"201260_s_at"	6856
"201259_s_at"	6856
"218967_s_at"	9317
"222798_at"	9317
"201723_s_at"	2589
"201722_s_at"	2589
"1568618_a_at"	2589
"201724_s_at"	2589
"231054_at"	171169
"209606_at"	9595
"203835_at"	2615
"223849_s_at"	4343
"233917_s_at"	4343
"221873_at"	7702
"223450_s_at"	83548
"1554339_a_at"	83548
"225045_at"	55704
"219387_at"	55704
"221078_s_at"	55704
"238759_at"	55704
"239233_at"	55704
"207669_at"	3889
"1554041_at"	100288797
"1554042_s_at"	100288797
"231360_at"	100288797
"235142_at"	NA
"232137_at"	90317
"239007_at"	90317
"1554042_s_at"	NA
"231360_at"	NA
"1563770_at"	728116
"220724_at"	80157
"220723_s_at"	80157
"231360_at"	128653
"200022_at"	6141
"214335_at"	6141
"223401_at"	56985
"220606_s_at"	56985
"244455_at"	343450
"235142_at"	653121
"218245_at"	25987
"212759_s_at"	6934
"216035_x_at"	6934
"216511_s_at"	6934
"212761_at"	6934
"216037_x_at"	6934
"212762_s_at"	6934
"226564_at"	57623
"208190_s_at"	51599
"210632_s_at"	6442
"1563182_at"	130399
"1552519_at"	130399
"225505_s_at"	64773
"1569077_x_at"	162962
"204071_s_at"	10210
"823_at"	6376
"203687_at"	6376
"225251_at"	53917
"1555311_at"	53917
"228970_at"	339487
"232373_at"	10811
"215320_at"	NA
"207745_at"	51475
"229957_at"	641649
"226003_at"	55605
"231875_at"	55605
"207944_at"	654231
"223664_x_at"	23786
"224035_s_at"	23786
"217955_at"	23786
"226798_at"	23786
"1560977_a_at"	23786
"239997_at"	5457
"211341_at"	5457
"206940_s_at"	5457
"204471_at"	2596
"216963_s_at"	2596
"219303_at"	79596
"219629_at"	55007
"226475_at"	55007
"203173_s_at"	57020
"1558557_at"	57020
"226807_at"	162239
"203935_at"	90
"200824_at"	2950
"1552398_a_at"	160364
"1569401_at"	160364
"223526_at"	83608
"1558990_at"	83608
"238945_at"	55331
"222687_s_at"	55331
"222689_at"	55331
"222688_at"	55331
"227776_at"	55331
"207670_at"	3891
"232636_at"	139065
"230680_at"	139065
"207789_s_at"	1804
"228546_at"	1804
"1554796_at"	1804
"220234_at"	767
"238537_at"	767
"1555445_at"	767
"224049_at"	89822
"210371_s_at"	5928
"217301_x_at"	5928
"225396_at"	5928
"237333_at"	5928
"244872_at"	5928
"214460_at"	4045
"212851_at"	23142
"212853_at"	23142
"212855_at"	23142
"242096_at"	23142
"1553249_at"	27127
"233155_at"	151531
"231376_at"	151531
"215388_s_at"	3075
"213800_at"	3075
"229693_at"	388335
"1553846_at"	220082
"1553847_a_at"	220082
"1552362_a_at"	116842
"201503_at"	10146
"242422_at"	10146
"225007_at"	10146
"244396_at"	10146
"201514_s_at"	10146
"200885_at"	389
"204214_s_at"	10981
"1560676_at"	283514
"218702_at"	NA
"217726_at"	22818
"222386_s_at"	22818
"204316_at"	6001
"204319_s_at"	6001
"226316_at"	64062
"229433_at"	64062
"218422_s_at"	64062
"222626_at"	64062
"227355_at"	64062
"220509_at"	64062
"206526_at"	26150
"208353_x_at"	286
"205391_x_at"	286
"205390_s_at"	286
"208352_x_at"	286
"205389_s_at"	286
"207087_x_at"	286
"240363_at"	286
"212722_s_at"	23210
"215233_at"	23210
"1552629_a_at"	23210
"212723_at"	23210
"224719_s_at"	113246
"203933_at"	9727
"214999_s_at"	9727
"228613_at"	9727
"211725_s_at"	637
"204493_at"	637
"227143_s_at"	637
"1564757_a_at"	130940
"231504_at"	130940
"221276_s_at"	81493
"217738_at"	10135
"1555167_s_at"	10135
"217739_s_at"	10135
"243296_at"	10135
"218377_s_at"	10069
"207874_s_at"	10878
"210642_at"	881
"208321_s_at"	9478
"208320_at"	9478
"210181_s_at"	9478
"224735_at"	220002
"229484_at"	NA
"224746_at"	57648
"220614_s_at"	79747
"1563809_a_at"	23263
"1559427_at"	23263
"35147_at"	23263
"239636_at"	23263
"212935_at"	23263
"1552743_at"	23263
"1563808_at"	23263
"232864_s_at"	27125
"1555436_a_at"	27125
"219199_at"	27125
"243487_at"	27125
"225229_at"	27125
"244628_at"	27125
"239439_at"	27125
"232865_at"	27125
"1555435_at"	27125
"228043_at"	84135
"228050_at"	84135
"215388_s_at"	3078
"1552761_at"	162515
"225808_at"	124512
"214656_x_at"	4641
"225080_at"	4641
"32811_at"	4641
"202223_at"	3703
"228277_at"	54620
"243545_at"	9761
"200616_s_at"	9761
"200617_at"	9761
"223453_s_at"	25923
"224893_at"	25923
"223452_s_at"	25923
"220360_at"	79725
"230185_at"	79725
"212048_s_at"	8565
"238760_at"	8565
"206910_x_at"	3080
"213141_at"	5681
"204331_s_at"	6183
"210008_s_at"	6183
"204330_s_at"	6183
"229484_at"	333926
"241031_at"	145741
"227536_at"	23091
"212402_at"	23091
"209851_at"	23091
"225599_s_at"	286144
"225600_at"	286144
"225603_s_at"	286144
"1562066_at"	286144
"200695_at"	5518
"207874_s_at"	10877
"201929_s_at"	8502
"240379_at"	8502
"201927_s_at"	8502
"201928_at"	8502
"236752_at"	8502
"214874_at"	8502
"236859_at"	860
"216994_s_at"	860
"221282_x_at"	860
"236858_s_at"	860
"232231_at"	860
"200754_x_at"	6427
"200753_x_at"	6427
"214882_s_at"	6427
"200754_x_at"	693221
"200753_x_at"	693221
"214882_s_at"	693221
"222559_s_at"	55197
"225953_at"	55197
"1555202_a_at"	55197
"222558_at"	55197
"218209_s_at"	55197
"228566_at"	55197
"205971_s_at"	440387
"214411_x_at"	440387
"202310_s_at"	1277
"202311_s_at"	1277
"202312_s_at"	1277
"1556499_s_at"	1277
"202904_s_at"	23658
"211747_s_at"	23658
"202903_at"	23658
"233233_at"	283349
"227167_s_at"	283349
"208088_s_at"	81494
"222610_s_at"	64766
"218370_s_at"	64766
"234554_at"	83795
"1053_at"	5982
"203696_s_at"	5982
"229727_x_at"	388125
"207810_at"	2165
"203613_s_at"	4712
"209447_at"	23345
"244070_at"	23345
"244144_at"	23345
"215350_at"	23345
"232027_at"	23345
"201787_at"	2192
"202995_s_at"	2192
"202994_s_at"	2192
"207834_at"	2192
"207835_at"	2192
"228172_at"	NA
"1559340_at"	401550
"202961_s_at"	9551
"1558179_at"	9551
"206660_at"	3543
"220233_at"	115290
"226096_at"	252995
"226097_at"	252995
"209573_s_at"	753
"209574_s_at"	753
"207996_s_at"	753
"233138_at"	753
"219439_at"	56913
"226107_at"	56913
"226105_at"	56913
"229290_at"	92196
"217499_x_at"	92196
"206682_at"	10462
"205185_at"	11005
"235054_at"	131870
"238515_at"	131870
"235002_at"	131870
"228341_at"	131870
"233158_at"	3888
"209900_s_at"	6566
"202234_s_at"	6566
"1557918_s_at"	6566
"202236_s_at"	6566
"202235_at"	6566
"205454_at"	3208
"219896_at"	50632
"235809_at"	132660
"202365_at"	84747
"204151_x_at"	1645
"216594_x_at"	1645
"211653_x_at"	1645
"209699_x_at"	1645
"1555854_at"	1645
"1555855_at"	1645
"1555856_s_at"	1645
"206687_s_at"	5777
"220188_at"	57338
"243679_at"	57338
"229294_at"	57338
"209146_at"	6307
"225536_at"	113452
"239498_at"	NA
"227158_at"	112487
"1553801_a_at"	112487
"228708_at"	5874
"207018_s_at"	5874
"207017_at"	5874
"202981_x_at"	6477
"202980_s_at"	6477
"232365_at"	6477
"202366_at"	35
"211431_s_at"	7301
"223242_s_at"	79157
"234039_at"	85461
"225308_s_at"	85461
"225251_at"	83463
"1555311_at"	83463
"221250_s_at"	83463
"239002_at"	259266
"219918_s_at"	259266
"232238_at"	259266
"206651_s_at"	1361
"225456_at"	5469
"203497_at"	5469
"225452_at"	5469
"203496_s_at"	5469
"214377_s_at"	1506
"232609_at"	92359
"221209_s_at"	56914
"205953_at"	9860
"242164_s_at"	9860
"242165_at"	9860
"215216_at"	64601
"203459_s_at"	64601
"240618_at"	64601
"222157_s_at"	57599
"65591_at"	57599
"221735_at"	57599
"56919_at"	57599
"36564_at"	127544
"213038_at"	127544
"239921_at"	340267
"242345_at"	340267
"220176_at"	80224
"1556072_at"	NA
"239694_at"	81786
"1554735_a_at"	81786
"223694_at"	81786
"1564403_at"	NA
"1556291_at"	285877
"1556292_s_at"	285877
"1553011_at"	138474
"224638_at"	121665
"224639_at"	121665
"224640_at"	121665
"204870_s_at"	5126
"204869_at"	5126
"1558477_at"	NA
"204479_at"	26578
"1554530_at"	222008
"1560692_at"	222008
"230117_at"	222008
"236308_at"	222008
"212474_at"	23080
"212471_at"	23080
"212475_at"	23080
"1563452_at"	23080
"1555055_at"	23080
"226668_at"	151525
"201317_s_at"	5683
"53202_at"	5683
"221573_at"	5683
"218064_s_at"	26993
"240554_at"	26993
"215741_x_at"	26993
"227691_at"	26993
"222160_at"	26993
"226962_at"	360023
"220685_at"	54954
"229512_at"	54954
"216486_x_at"	7633
"214138_at"	7633
"1569898_a_at"	NA
"1558527_at"	NA
"243669_s_at"	118471
"212175_s_at"	204
"212173_at"	204
"205996_s_at"	204
"212174_at"	204
"208967_s_at"	204
"212172_at"	204
"1570121_at"	NA
"229266_at"	388336
"207900_at"	6361
"208787_at"	11222
"237325_at"	51233
"220180_at"	80323
"201117_s_at"	1363
"201116_s_at"	1363
"225686_at"	NA
"1552843_at"	10861
"220733_at"	10861
"235826_at"	NA
"238445_x_at"	146664
"1563137_at"	146664
"235751_s_at"	284013
"207065_at"	9119
"218705_s_at"	28966
"222716_s_at"	28966
"221422_s_at"	81571
"223522_at"	81571
"221422_s_at"	693185
"223522_at"	693185
"228822_s_at"	10600
"218386_x_at"	10600
"222616_s_at"	10600
"223231_at"	NA
"205971_s_at"	1504
"206130_s_at"	433
"205091_x_at"	5965
"212918_at"	5965
"212917_x_at"	5965
"210568_s_at"	5965
"230259_at"	282969
"224307_x_at"	260425
"226770_at"	260425
"230409_at"	260425
"216370_s_at"	8277
"214183_s_at"	8277
"229521_at"	168455
"226756_at"	168455
"227883_at"	168455
"239999_at"	388815
"1559901_s_at"	388815
"1559412_at"	388815
"224564_s_at"	10313
"219549_s_at"	10313
"235169_at"	126433
"212825_at"	22976
"226011_at"	151903
"211352_s_at"	8202
"209061_at"	8202
"209062_x_at"	8202
"207700_s_at"	8202
"209060_x_at"	8202
"220522_at"	23418
"244403_at"	23418
"214377_s_at"	NA
"202659_at"	NA
"209126_x_at"	3854
"213680_at"	3854
"237304_at"	256126
"1555248_a_at"	65267
"236236_at"	65267
"232282_at"	65267
"202659_at"	5699
"1554393_a_at"	113451
"228000_at"	113451
"224968_at"	112942
"1558641_at"	202051
"238027_at"	202051
"223239_at"	51527
"202151_s_at"	10422
"212715_s_at"	57553
"231985_at"	57553
"229474_at"	57553
"235816_s_at"	266747
"211507_s_at"	8897
"202198_s_at"	8897
"202197_at"	8897
"226956_at"	8897
"202406_s_at"	7073
"202405_at"	7073
"217500_at"	7073
"235604_x_at"	284443
"211064_at"	284443
"1558486_at"	284443
"240155_x_at"	284443
"206369_s_at"	5294
"239294_at"	5294
"206370_at"	5294
"200960_x_at"	1211
"216295_s_at"	1211
"204050_s_at"	1211
"1560433_at"	1211
"1560434_x_at"	1211
"222240_s_at"	51477
"228552_s_at"	51477
"229324_x_at"	51477
"58308_at"	55223
"219272_at"	55223
"1564150_a_at"	256021
"1559975_at"	256021
"203080_s_at"	29994
"205059_s_at"	3425
"205057_s_at"	3425
"1555460_a_at"	25800
"1556551_s_at"	25800
"202088_at"	25800
"202089_s_at"	25800
"218527_at"	54840
"222658_s_at"	54840
"243132_at"	54840
"222338_x_at"	54840
"213652_at"	5125
"205559_s_at"	5125
"205560_at"	5125
"228032_s_at"	163486
"238787_at"	163486
"219696_at"	163486
"1552835_at"	163486
"1564164_at"	163486
"1557309_at"	163486
"1552833_at"	192134
"1552834_at"	192134
"226820_at"	149076
"214915_at"	149076
"220496_at"	51266
"1554004_a_at"	64283
"1554003_at"	64283
"232994_s_at"	64283
"219610_at"	64283
"224474_x_at"	57223
"233759_s_at"	57223
"226230_at"	57223
"222270_at"	57223
"202159_at"	2193
"216602_s_at"	2193
"40020_at"	1951
"205165_at"	1951
"208424_s_at"	57019
"208968_s_at"	57019
"230838_s_at"	57019
"215285_s_at"	10745
"210191_s_at"	10745
"205702_at"	10745
"229035_s_at"	54758
"232171_x_at"	54758
"234738_s_at"	54758
"1556616_a_at"	54758
"221219_s_at"	54758
"203554_x_at"	9232
"200790_at"	4953
"210515_at"	6927
"216930_at"	6927
"219763_at"	693186
"224802_at"	54602
"224799_at"	54602
"224801_at"	54602
"208833_s_at"	25814
"208832_at"	25814
"207959_s_at"	1770
"210345_s_at"	1770
"240857_at"	1770
"219866_at"	53405
"217628_at"	53405
"234329_at"	53405
"243917_at"	53405
"1558507_at"	388722
"1558508_a_at"	388722
"228796_at"	131034
"231336_at"	131034
"1559521_at"	NA
"230295_at"	6650
"204275_at"	6650
"228903_at"	283848
"208885_at"	3936
"1554578_at"	7621
"200919_at"	1912
"238131_at"	1912
"220068_at"	29802
"203235_at"	7064
"1565406_a_at"	56956
"1562736_at"	56956
"1560253_at"	56956
"204880_at"	4255
"220281_at"	6557
"1554842_at"	6557
"222790_s_at"	54665
"222788_s_at"	54665
"222789_at"	54665
"213694_at"	54665
"222791_at"	54665
"1558334_a_at"	150248
"1558333_at"	150248
"1553734_at"	122481
"1569700_s_at"	122481
"1569699_at"	122481
"241326_at"	122481
"241365_at"	6304
"203408_s_at"	6304
"217681_at"	7477
"238105_x_at"	7477
"200088_x_at"	6136
"200809_x_at"	6136
"214271_x_at"	6136
"202653_s_at"	64844
"202654_x_at"	64844
"208552_at"	2900
"200920_s_at"	694
"200921_s_at"	694
"212530_at"	140609
"220681_at"	55267
"205827_at"	885
"219380_x_at"	5429
"222879_s_at"	5429
"233852_at"	5429
"1557701_s_at"	5429
"1557700_at"	5429
"230739_at"	125228
"235022_at"	125228
"242149_at"	125228
"1553826_a_at"	146325
"230971_x_at"	388323
"202152_x_at"	7392
"215737_x_at"	7392
"214879_x_at"	7392
"1552498_at"	7579
"1552499_a_at"	7579
"1554790_at"	7579
"219244_s_at"	26589
"208827_at"	5694
"230565_at"	127124
"224626_at"	113829
"226292_at"	726
"205166_at"	726
"203799_at"	9936
"210206_s_at"	1663
"232816_s_at"	1663
"208159_x_at"	1663
"208149_x_at"	1663
"213378_s_at"	1663
"1560727_at"	399671
"237406_at"	NA
"212703_at"	83660
"212701_at"	83660
"232625_at"	83660
"201135_at"	1892
"221864_at"	93129
"231408_at"	162461
"235245_at"	162461
"1564709_at"	NA
"211241_at"	NA
"202632_at"	124641
"222041_at"	124641
"211210_x_at"	4068
"211209_x_at"	4068
"210116_at"	4068
"211211_x_at"	4068
"1553895_at"	160298
"221080_s_at"	79958
"221214_s_at"	26012
"201743_at"	929
"202684_s_at"	8731
"202683_s_at"	8731
"212850_s_at"	4038
"1552627_a_at"	394
"233849_s_at"	394
"217936_at"	394
"235635_at"	394
"219226_at"	51755
"225697_at"	51755
"225694_at"	51755
"225691_at"	51755
"225690_at"	51755
"1556655_s_at"	51755
"1556654_at"	51755
"219401_at"	64132
"1570528_at"	64132
"202982_s_at"	641371
"202082_s_at"	6397
"202084_s_at"	6397
"202083_s_at"	6397
"202453_s_at"	2965
"202451_at"	2965
"242656_at"	2965
"223637_s_at"	84067
"206060_s_at"	26191
"236539_at"	26191
"208010_s_at"	26191
"208011_at"	26191
"202982_s_at"	10965
"211724_x_at"	54468
"206860_s_at"	54468
"209672_s_at"	54468
"213079_at"	90121
"212720_at"	10914
"222035_s_at"	10914
"212718_at"	10914
"209388_at"	10914
"228569_at"	10914
"215374_at"	10914
"224158_s_at"	NA
"230178_s_at"	55250
"243735_at"	55250
"238709_at"	55250
"231713_s_at"	55250
"234931_at"	NA
"221362_at"	3361
"205668_at"	4065
"205668_at"	100526664
"207972_at"	2741
"233555_s_at"	55959
"224724_at"	55959
"209643_s_at"	5338
"1556677_at"	NA
"237225_at"	NA
"208690_s_at"	9124
"1569124_at"	220416
"223116_at"	9564
"1557143_at"	114784
"233145_at"	114784
"1570169_at"	114784
"213202_at"	9739
"231306_at"	131375
"227284_at"	90321
"201627_s_at"	3638
"201625_s_at"	3638
"201626_at"	3638
"230490_x_at"	6251
"201980_s_at"	6251
"1570084_at"	NA
"215433_at"	100302152
"223584_s_at"	25948
"223585_x_at"	25948
"212447_at"	25948
"217669_s_at"	9472
"205359_at"	9472
"227243_s_at"	253738
"227242_s_at"	253738
"204518_s_at"	5480
"204517_at"	5480
"230218_at"	3090
"208461_at"	3090
"203680_at"	5577
"240710_at"	NA
"1554464_a_at"	10491
"201380_at"	10491
"1555889_a_at"	10491
"226656_at"	10491
"227138_at"	10491
"1554464_a_at"	100653071
"201380_at"	100653071
"1555889_a_at"	100653071
"226656_at"	100653071
"227138_at"	100653071
"214352_s_at"	3845
"204010_s_at"	3845
"231640_at"	3845
"204009_s_at"	3845
"1559204_x_at"	3845
"1559203_s_at"	3845
"230050_at"	138151
"212993_at"	138151
"206415_at"	7092
"1555071_at"	7092
"222302_at"	100507009
"204428_s_at"	3931
"230158_at"	NA
"228174_at"	NA
"1556514_at"	338809
"1552480_s_at"	5788
"1569830_at"	5788
"203484_at"	23480
"48612_at"	9683
"32069_at"	9683
"221867_at"	9683
"204601_at"	9683
"221361_at"	4975
"235391_at"	137392
"228011_at"	137392
"51226_at"	137392
"221929_at"	137392
"214315_x_at"	811
"200935_at"	811
"212953_x_at"	811
"227169_at"	202052
"227166_at"	202052
"238115_at"	202052
"223648_s_at"	53834
"223321_s_at"	53834
"236979_at"	440603
"242013_at"	440603
"219022_at"	64897
"1560633_a_at"	246312
"1563346_at"	246312
"44790_s_at"	80183
"219471_at"	80183
"236358_at"	353088
"1561270_at"	353088
"1557342_a_at"	NA
"232480_at"	NA
"225291_at"	87178
"206743_s_at"	432
"230473_s_at"	127540
"221941_at"	196743
"50400_at"	196743
"204011_at"	10253
"204819_at"	2245
"212387_at"	6925
"212386_at"	6925
"203753_at"	6925
"213891_s_at"	6925
"212385_at"	6925
"228837_at"	6925
"212382_at"	6925
"222146_s_at"	6925
"231514_at"	84970
"235746_s_at"	22925
"207415_at"	22925
"224932_at"	400916
"204144_s_at"	9091
"1555359_at"	9091
"202535_at"	8772
"224330_s_at"	51264
"218193_s_at"	51026
"222552_at"	51026
"222817_at"	80270
"223438_s_at"	5465
"226978_at"	5465
"206870_at"	5465
"1558631_at"	5465
"1556064_at"	5465
"244689_at"	5465
"223437_at"	5465
"237142_at"	5465
"210771_at"	5465
"225404_at"	113444
"238640_at"	113444
"231962_at"	10717
"231714_s_at"	10717
"206156_at"	2709
"224232_s_at"	27166
"223032_x_at"	27166
"216579_at"	127534
"212169_at"	11328
"1555854_at"	1646
"204151_x_at"	1646
"216594_x_at"	1646
"211653_x_at"	1646
"209699_x_at"	1646
"244266_at"	1646
"1555854_at"	101060798
"204151_x_at"	101060798
"216594_x_at"	101060798
"211653_x_at"	101060798
"209699_x_at"	101060798
"244266_at"	101060798
"205491_s_at"	2707
"205490_x_at"	2707
